,Value Classic,Value Signal,Time
7242,-0.41531812493074227,-0.32402457651505706,2021-06-21 13:30:00+05:00
7243,-0.4523556106382074,-0.3496907833396871,2021-06-21 14:00:00+05:00
7244,-0.4618595597179791,-0.37212453861534556,2021-06-21 14:30:00+05:00
7245,-0.46244687526802153,-0.3901890059458808,2021-06-21 15:00:00+05:00
7246,-0.45644039172155715,-0.40343928310101607,2021-06-21 15:30:00+05:00
7247,-0.4425442534247992,-0.41126027716577274,2021-06-21 16:00:00+05:00
7248,-0.42701258662903996,-0.41441073905842624,2021-06-21 16:30:00+05:00
7249,-0.4119719635083854,-0.4139229839484181,2021-06-21 17:00:00+05:00
7250,-0.3799376067784408,-0.40712590851442265,2021-06-21 17:30:00+05:00
7251,-0.33934159957659205,-0.39356904672685655,2021-06-21 18:00:00+05:00
7252,-0.30805593467968606,-0.37646642431742244,2021-06-21 18:30:00+05:00
7253,-0.2664725113595452,-0.354467641725847,2021-06-21 19:00:00+05:00
7254,-0.20493025649209073,-0.32456016467909576,2021-06-21 19:30:00+05:00
7255,-0.13563156385813357,-0.2867744445149033,2021-06-21 20:00:00+05:00
7256,-0.0785954763089336,-0.24513865087370937,2021-06-21 20:30:00+05:00
7257,-0.034608849581672985,-0.2030326906153021,2021-06-21 21:00:00+05:00
7258,0.01181496166710616,-0.16006316015882044,2021-06-21 21:30:00+05:00
7259,0.04805225011937608,-0.11844007810318115,2021-06-21 22:00:00+05:00
7260,0.0846706128655228,-0.07781793990944036,2021-06-21 22:30:00+05:00
7261,0.12994516358839547,-0.03626531920987319,2021-06-21 23:00:00+05:00
7262,0.15555975274633482,0.0020996951813684085,2021-06-21 23:30:00+05:00
7263,0.15909756758237137,0.033499269661569,2021-06-22 00:00:00+05:00
7264,0.1572642593475564,0.05825226759876648,2021-06-22 00:30:00+05:00
7265,0.15204141945591942,0.07701009797019706,2021-06-22 01:00:00+05:00
7266,0.1486099475242355,0.09133006788100476,2021-06-22 01:30:00+05:00
7267,0.1163076837882997,0.09632559106246374,2021-06-22 12:00:00+05:00
7268,0.11360582264148178,0.09978163737826735,2021-06-22 12:30:00+05:00
7269,0.15526555168437284,0.11087842023948845,2021-06-22 13:00:00+05:00
7270,0.18533781174152608,0.12577029853989596,2021-06-22 13:30:00+05:00
7271,0.20997747062685335,0.14261173295728746,2021-06-22 14:00:00+05:00
7272,0.20933928347858455,0.1559572430615469,2021-06-22 14:30:00+05:00
7273,0.2192171792059625,0.16860923029043,2021-06-22 15:00:00+05:00
7274,0.23123869660826557,0.18113512355399713,2021-06-22 15:30:00+05:00
7275,0.2471958547256392,0.19434726978832556,2021-06-22 16:00:00+05:00
7276,0.2935760116013526,0.21419301815093097,2021-06-22 16:30:00+05:00
7277,0.34451686372219115,0.24025778726518304,2021-06-22 17:00:00+05:00
7278,0.38728229642401857,0.2696626890969501,2021-06-22 17:30:00+05:00
7279,0.425548293026047,0.30083980988276954,2021-06-22 18:00:00+05:00
7280,0.43432594514413836,0.3275370369350433,2021-06-22 18:30:00+05:00
7281,0.4617805051210553,0.3543857305722457,2021-06-22 19:00:00+05:00
7282,0.47284284692495504,0.3780771538427876,2021-06-22 19:30:00+05:00
7283,0.48011000535336734,0.39848372414490363,2021-06-22 20:00:00+05:00
7284,0.4488223373943896,0.4085514467948008,2021-06-22 20:30:00+05:00
7285,0.43474997831092566,0.41379115309802583,2021-06-22 21:00:00+05:00
7286,0.41478160605680614,0.41398924368978196,2021-06-22 21:30:00+05:00
7287,0.40757240721318766,0.4127058763944631,2021-06-22 22:00:00+05:00
7288,0.4060544034785778,0.4113755818112861,2021-06-22 22:30:00+05:00
7289,0.40302970649586456,0.4097064067482018,2021-06-22 23:00:00+05:00
7290,0.4092293916917953,0.4096110037369205,2021-06-22 23:30:00+05:00
7291,0.4030413457149109,0.4082970721325186,2021-06-23 00:00:00+05:00
7292,0.401976166152231,0.4070328909364611,2021-06-23 00:30:00+05:00
7293,0.40334132557003954,0.40629457786317685,2021-06-23 01:00:00+05:00
7294,0.40340415616154246,0.40571649352285,2021-06-23 01:30:00+05:00
7295,0.3717336769251318,0.3989199302033064,2021-06-23 12:00:00+05:00
7296,0.3474706669601275,0.3886300775546706,2021-06-23 12:30:00+05:00
7297,0.3249002669367229,0.3758841154310811,2021-06-23 13:00:00+05:00
7298,0.30152003595613763,0.3610112995360924,2021-06-23 13:30:00+05:00
7299,0.30928173492058164,0.3506653866129903,2021-06-23 14:00:00+05:00
7300,0.350128858212706,0.35055808093293345,2021-06-23 14:30:00+05:00
7301,0.37973695927392015,0.3563938566011308,2021-06-23 15:00:00+05:00
7302,0.3970112611392622,0.36451733750875714,2021-06-23 15:30:00+05:00
7303,0.40881293626294735,0.37337645725959523,2021-06-23 16:00:00+05:00
7304,0.43134914399502833,0.3849709946066819,2021-06-23 16:30:00+05:00
7305,0.4476798008336118,0.3975127558520679,2021-06-23 17:00:00+05:00
7306,0.4633499188600396,0.4106801884536623,2021-06-23 17:30:00+05:00
7307,0.4551900407455918,0.4195821589120482,2021-06-23 18:00:00+05:00
7308,0.46554694489244497,0.4287751161081276,2021-06-23 18:30:00+05:00
7309,0.4735411353790866,0.4377283199623194,2021-06-23 19:00:00+05:00
7310,0.5103053457560378,0.4522437251210631,2021-06-23 19:30:00+05:00
7311,0.4985929140484586,0.4615135629065422,2021-06-23 20:00:00+05:00
7312,0.4825379557129068,0.46571844146781516,2021-06-23 20:30:00+05:00
7313,0.4540899062396093,0.463392734422174,2021-06-23 21:00:00+05:00
7314,0.43500280301990557,0.4577147481417203,2021-06-23 21:30:00+05:00
7315,0.40432199220082055,0.4470361969535404,2021-06-23 22:00:00+05:00
7316,0.36889603509527547,0.43140816458188747,2021-06-23 22:30:00+05:00
7317,0.3026347178747386,0.4056534752404577,2021-06-23 23:00:00+05:00
7318,0.27000679449254505,0.37852413909087523,2021-06-23 23:30:00+05:00
7319,0.24455748934134647,0.35173080914096955,2021-06-24 00:00:00+05:00
7320,0.23379740707939334,0.3281441287286543,2021-06-24 00:30:00+05:00
7321,0.22150620408692134,0.3068165438003077,2021-06-24 01:00:00+05:00
7322,0.21174521935964918,0.287802278912176,2021-06-24 01:30:00+05:00
7323,0.16977584136124335,0.2641969914019895,2021-06-24 12:00:00+05:00
7324,0.12179668946663469,0.23571693101491856,2021-06-24 12:30:00+05:00
7325,0.08401477058092155,0.20537649892811918,2021-06-24 13:00:00+05:00
7326,-0.035888610546969346,0.15712347703310148,2021-06-24 13:30:00+05:00
7327,-0.16890819848994454,0.09191714192849226,2021-06-24 14:00:00+05:00
7328,-0.4016282950436718,-0.006791945465940558,2021-06-24 14:30:00+05:00
7329,-0.5586411536536389,-0.11716178710348023,2021-06-24 15:00:00+05:00
7330,-0.6824701322950304,-0.23022345614179027,2021-06-24 15:30:00+05:00
7331,-0.75774958698792,-0.33572868231101627,2021-06-24 16:00:00+05:00
7332,-0.823250588961109,-0.43323306364103487,2021-06-24 16:30:00+05:00
7333,-0.8847314242510933,-0.5235327357630466,2021-06-24 17:00:00+05:00
7334,-0.9355812932190162,-0.6059424472542405,2021-06-24 17:30:00+05:00
7335,-0.9743316886415343,-0.6796202955316992,2021-06-24 18:00:00+05:00
7336,-1.029884486324228,-0.7496731336902049,2021-06-24 18:30:00+05:00
7337,-1.052099533097568,-0.8101584135716776,2021-06-24 19:00:00+05:00
7338,-1.0216173101069188,-0.8524501928787259,2021-06-24 19:30:00+05:00
7339,-0.9733293312953535,-0.8766260205620514,2021-06-24 20:00:00+05:00
7340,-0.9383649110720995,-0.8889737986640611,2021-06-24 20:30:00+05:00
7341,-0.8879128449590397,-0.8887616079230568,2021-06-24 21:00:00+05:00
7342,-0.8215140712811859,-0.8753121005946827,2021-06-24 21:30:00+05:00
7343,-0.7617256979292364,-0.8525948200615935,2021-06-24 22:00:00+05:00
7344,-0.706202320540342,-0.8233163201573432,2021-06-24 22:30:00+05:00
7345,-0.6590406736340597,-0.7904611908526866,2021-06-24 23:00:00+05:00
7346,-0.6149790907458339,-0.7553647708313161,2021-06-24 23:30:00+05:00
7347,-0.5730507384459926,-0.7189019643542515,2021-06-25 00:00:00+05:00
7348,-0.5324738158356155,-0.6816163346505243,2021-06-25 00:30:00+05:00
7349,-0.49222153953591175,-0.6437373756276018,2021-06-25 01:00:00+05:00
7350,-0.452283470759383,-0.6054465946539581,2021-06-25 01:30:00+05:00
7351,-0.4868358844443321,-0.5817244526120329,2021-06-25 12:00:00+05:00
7352,-0.5462506144317558,-0.5746296849759776,2021-06-25 12:30:00+05:00
7353,-0.617686649442625,-0.5832410778693071,2021-06-25 13:00:00+05:00
7354,-0.6630261452552091,-0.5991980913464876,2021-06-25 13:30:00+05:00
7355,-0.6997676175271152,-0.6193119965826132,2021-06-25 14:00:00+05:00
7356,-0.7536845246629085,-0.6461865021986722,2021-06-25 14:30:00+05:00
7357,-0.7721814231349668,-0.6713854863859312,2021-06-25 15:00:00+05:00
7358,-0.7826598316457307,-0.6936403554378912,2021-06-25 15:30:00+05:00
7359,-0.7955114641638943,-0.7140145771830918,2021-06-25 16:00:00+05:00
7360,-0.7833523561463451,-0.7278821329757424,2021-06-25 16:30:00+05:00
7361,-0.768488640677937,-0.7360034345161814,2021-06-25 17:00:00+05:00
7362,-0.7548662010297207,-0.7397759878188893,2021-06-25 17:30:00+05:00
7363,-0.7276136776468718,-0.7373435257844858,2021-06-25 18:00:00+05:00
7364,-0.6951780689834237,-0.7289104344242734,2021-06-25 18:30:00+05:00
7365,-0.6446923007259215,-0.7120668076846031,2021-06-25 19:00:00+05:00
7366,-0.5922069574959608,-0.6880948376468746,2021-06-25 19:30:00+05:00
7367,-0.5606904412047271,-0.6626139583584452,2021-06-25 20:00:00+05:00
7368,-0.5076710573161023,-0.6316253781499767,2021-06-25 20:30:00+05:00
7369,-0.461143949627683,-0.597529092445518,2021-06-25 21:00:00+05:00
7370,-0.40747007380766576,-0.5595172887179476,2021-06-25 21:30:00+05:00
7371,-0.3699481474665376,-0.5216034604676656,2021-06-25 22:00:00+05:00
7372,-0.33832899551875073,-0.4849485674778826,2021-06-25 22:30:00+05:00
7373,-0.3212675061520329,-0.4522123552127127,2021-06-25 23:00:00+05:00
7374,-0.29666072666354637,-0.42110202950287945,2021-06-25 23:30:00+05:00
7375,-0.26602395382597877,-0.3900864143674993,2021-06-26 00:00:00+05:00
7376,-0.24975840298371565,-0.3620208120907426,2021-06-26 00:30:00+05:00
7377,-0.2361627901815524,-0.3368492077089046,2021-06-26 01:00:00+05:00
7378,-0.22720710732878757,-0.3149207876328812,2021-06-26 01:30:00+05:00
7379,-0.1801084144119045,-0.2879583129886859,2021-06-28 12:00:00+05:00
7380,-0.15112672150652173,-0.2605919946922531,2021-06-28 12:30:00+05:00
7381,-0.11074360915608139,-0.23062231758501875,2021-06-28 13:00:00+05:00
7382,-0.10376830906206891,-0.20525151588042878,2021-06-28 13:30:00+05:00
7383,-0.08555383395636795,-0.18131197949561664,2021-06-28 14:00:00+05:00
7384,-0.08945356048088371,-0.16294029569267005,2021-06-28 14:30:00+05:00
7385,-0.12938122587210898,-0.15622848172855786,2021-06-28 15:00:00+05:00
7386,-0.21502961071283977,-0.16798870752541425,2021-06-28 15:30:00+05:00
7387,-0.2924460989987381,-0.19288018582007901,2021-06-28 16:00:00+05:00
7388,-0.3282288621971148,-0.2199499210954862,2021-06-28 16:30:00+05:00
7389,-0.354517592769092,-0.24686345543020738,2021-06-28 17:00:00+05:00
7390,-0.38662964557882873,-0.27481669345993165,2021-06-28 17:30:00+05:00
7391,-0.4045906026738777,-0.30077147530272086,2021-06-28 18:00:00+05:00
7392,-0.46071852515376577,-0.33276088527292985,2021-06-28 18:30:00+05:00
7393,-0.5030327832203128,-0.36681526486240645,2021-06-28 19:00:00+05:00
7394,-0.541221643150287,-0.40169654051998255,2021-06-28 19:30:00+05:00
7395,-0.5785351756521067,-0.4370642675464074,2021-06-28 20:00:00+05:00
7396,-0.5896094797415401,-0.467573309985434,2021-06-28 20:30:00+05:00
7397,-0.5815952224926235,-0.4903776924868719,2021-06-28 21:00:00+05:00
7398,-0.5698849614287411,-0.5062791462752457,2021-06-28 21:30:00+05:00
7399,-0.5534181191544221,-0.515706940851081,2021-06-28 22:00:00+05:00
7400,-0.5381985917981424,-0.5202052710404934,2021-06-28 22:30:00+05:00
7401,-0.4986026818546492,-0.5158847532033246,2021-06-28 23:00:00+05:00
7402,-0.4607015822481486,-0.5048481190122894,2021-06-28 23:30:00+05:00
7403,-0.4345317568328184,-0.4907848465763952,2021-06-29 00:00:00+05:00
7404,-0.4146604490933612,-0.4755599670797884,2021-06-29 00:30:00+05:00
7405,-0.3971583082821937,-0.4598796353202695,2021-06-29 01:00:00+05:00
7406,-0.37652662179728225,-0.44320903261567207,2021-06-29 01:30:00+05:00
7407,-0.4111140284339214,-0.43679003177932196,2021-06-29 12:00:00+05:00
7408,-0.49455300481951525,-0.44834262638736067,2021-06-29 12:30:00+05:00
7409,-0.5666541629014503,-0.47200493369017865,2021-06-29 13:00:00+05:00
7410,-0.66255502279013,-0.510114951510169,2021-06-29 13:30:00+05:00
7411,-0.7225621919588647,-0.5526043995999081,2021-06-29 14:00:00+05:00
7412,-0.7613420288636163,-0.5943519254526498,2021-06-29 14:30:00+05:00
7413,-0.7531342996139045,-0.6261084002849008,2021-06-29 15:00:00+05:00
7414,-0.7281495054767859,-0.6465166213232779,2021-06-29 15:30:00+05:00
7415,-0.7002765242528142,-0.6572686019091852,2021-06-29 16:00:00+05:00
7416,-0.6927945415360028,-0.6643737898345488,2021-06-29 16:30:00+05:00
7417,-0.6451343608714168,-0.6605259040419225,2021-06-29 17:00:00+05:00
7418,-0.6060258505402345,-0.6496258933415848,2021-06-29 17:30:00+05:00
7419,-0.5664847002746001,-0.6329976547281879,2021-06-29 18:00:00+05:00
7420,-0.5158871073283109,-0.6095755452482126,2021-06-29 18:30:00+05:00
7421,-0.4476310204635183,-0.5771866402912738,2021-06-29 19:00:00+05:00
7422,-0.4133833054502105,-0.5444259733230611,2021-06-29 19:30:00+05:00
7423,-0.3798458272437699,-0.5115099441072029,2021-06-29 20:00:00+05:00
7424,-0.35043787905075874,-0.47929553109591405,2021-06-29 20:30:00+05:00
7425,-0.32619589252859527,-0.44867560338245027,2021-06-29 21:00:00+05:00
7426,-0.2939129014638837,-0.41772306299873696,2021-06-29 21:30:00+05:00
7427,-0.26925912896060566,-0.38803027619111075,2021-06-29 22:00:00+05:00
7428,-0.25086361911945687,-0.36059694477678,2021-06-29 22:30:00+05:00
7429,-0.22282310720267162,-0.3330421772619584,2021-06-29 23:00:00+05:00
7430,-0.1963204484963228,-0.30569783150883134,2021-06-29 23:30:00+05:00
7431,-0.17650987032472898,-0.27986023927201087,2021-06-30 00:00:00+05:00
7432,-0.1374387920384379,-0.2513759498252963,2021-06-30 00:30:00+05:00
7433,-0.0944920635572899,-0.21999917257169505,2021-06-30 01:00:00+05:00
7434,-0.0609640903762525,-0.18819215613260654,2021-06-30 01:30:00+05:00
7435,-0.07947107332128667,-0.16644793957034257,2021-06-30 12:00:00+05:00
7436,-0.09306519302669614,-0.1517713902616133,2021-06-30 12:30:00+05:00
7437,-0.12339602535399763,-0.14609631728009015,2021-06-30 13:00:00+05:00
7438,-0.17566780537847393,-0.15201061489976692,2021-06-30 13:30:00+05:00
7439,-0.199861732116986,-0.16158083834321074,2021-06-30 14:00:00+05:00
7440,-0.22092692563442995,-0.1734500558014546,2021-06-30 14:30:00+05:00
7441,-0.2253406592947158,-0.18382817650010685,2021-06-30 15:00:00+05:00
7442,-0.2298204716006964,-0.19302663552022478,2021-06-30 15:30:00+05:00
7443,-0.20598191461420612,-0.19561769133902107,2021-06-30 16:00:00+05:00
7444,-0.08604023133859329,-0.17370219933893552,2021-06-30 16:30:00+05:00
7445,0.002928782411117936,-0.13837600298892483,2021-06-30 17:00:00+05:00
7446,0.14120446233000195,-0.08245990992513948,2021-06-30 17:30:00+05:00
7447,0.23915601255328767,-0.018136725429454048,2021-06-30 18:00:00+05:00
7448,0.32713336942276783,0.05091729354099034,2021-06-30 18:30:00+05:00
7449,0.41666396674875017,0.12406662818254231,2021-06-30 19:00:00+05:00
7450,0.4553370675967514,0.19032071606538414,2021-06-30 19:30:00+05:00
7451,0.4788520375762815,0.2480269803675636,2021-06-30 20:00:00+05:00
7452,0.5029865349952658,0.29901889129310405,2021-06-30 20:30:00+05:00
7453,0.5177587305799989,0.34276685915048305,2021-06-30 21:00:00+05:00
7454,0.5282183284816568,0.37985715301671785,2021-06-30 21:30:00+05:00
7455,0.521618659276605,0.4082094542686953,2021-06-30 22:00:00+05:00
7456,0.5017286773150857,0.42691329887797347,2021-06-30 22:30:00+05:00
7457,0.4820230939855179,0.4379352578994824,2021-06-30 23:00:00+05:00
7458,0.46747287235710644,0.44384278079100725,2021-06-30 23:30:00+05:00
7459,0.45074579988633445,0.4452233846100727,2021-07-01 00:00:00+05:00
7460,0.43569472259570574,0.4433176522071994,2021-07-01 00:30:00+05:00
7461,0.40697157403358375,0.4360484365724763,2021-07-01 01:00:00+05:00
7462,0.3902002003848182,0.42687878933494466,2021-07-01 01:30:00+05:00
7463,0.41529157202313627,0.424561345872583,2021-07-01 12:00:00+05:00
7464,0.42343675980787765,0.42433642865964194,2021-07-01 12:30:00+05:00
7465,0.43057687263286937,0.42558451745428744,2021-07-01 13:00:00+05:00
7466,0.43445500236603607,0.42735861443663714,2021-07-01 13:30:00+05:00
7467,0.42496402136077904,0.42687969582146557,2021-07-01 14:00:00+05:00
7468,0.40590454597079173,0.4226846658513308,2021-07-01 14:30:00+05:00
7469,0.4094801188593067,0.420043756452926,2021-07-01 15:00:00+05:00
7470,0.3964469623604572,0.4153243976344323,2021-07-01 15:30:00+05:00
7471,0.3697520737945794,0.40620993286646173,2021-07-01 16:00:00+05:00
7472,0.3454212970116899,0.39405220569550736,2021-07-01 16:30:00+05:00
7473,0.3180348331844982,0.37884873119330553,2021-07-01 17:00:00+05:00
7474,0.2702188306625146,0.3571227510871474,2021-07-01 17:30:00+05:00
7475,0.22568812976167152,0.33083582682205226,2021-07-01 18:00:00+05:00
7476,0.2033841546426487,0.3053454923861716,2021-07-01 18:30:00+05:00
7477,0.1672384857642939,0.2777240910617961,2021-07-01 19:00:00+05:00
7478,0.10071708153465408,0.24232268915636768,2021-07-01 19:30:00+05:00
7479,0.0777647895423712,0.2094111092335684,2021-07-01 20:00:00+05:00
7480,0.05171652898383172,0.17787219318362107,2021-07-01 20:30:00+05:00
7481,0.029921264683167692,0.1482820074835304,2021-07-01 21:00:00+05:00
7482,0.013700801032413779,0.12136576619330708,2021-07-01 21:30:00+05:00
7483,-0.010730625486360168,0.09494648785737363,2021-07-01 22:00:00+05:00
7484,-0.02815432859381417,0.07032632456713607,2021-07-01 22:30:00+05:00
7485,-0.04347883298177635,0.04756529305735359,2021-07-01 23:00:00+05:00
7486,-0.04900681980446109,0.028250870484990656,2021-07-01 23:30:00+05:00
7487,-0.04440331295835165,0.013720033796322197,2021-07-02 00:00:00+05:00
7488,-0.030717906592222732,0.004832445718613212,2021-07-02 00:30:00+05:00
7489,-0.02323540409349789,-0.0007811242438090088,2021-07-02 01:00:00+05:00
7490,-0.01311964966749457,-0.0032488293285461213,2021-07-02 01:30:00+05:00
7491,-0.05609882042014647,-0.013818827546866192,2021-07-02 12:00:00+05:00
7492,-0.06839191636116482,-0.024733445309725918,2021-07-02 12:30:00+05:00
7493,-0.0828279098607041,-0.03635233821992155,2021-07-02 13:00:00+05:00
7494,-0.08043072060979028,-0.0451680146978953,2021-07-02 13:30:00+05:00
7495,-0.11512886896750985,-0.05916018555181821,2021-07-02 14:00:00+05:00
7496,-0.13023278726524268,-0.07337470589450311,2021-07-02 14:30:00+05:00
7497,-0.14137992795701138,-0.08697575030700477,2021-07-02 15:00:00+05:00
7498,-0.14251936949094812,-0.09808447414379345,2021-07-02 15:30:00+05:00
7499,-0.14497882517147787,-0.10746334434933034,2021-07-02 16:00:00+05:00
7500,-0.1452535687938763,-0.11502138923823954,2021-07-02 16:30:00+05:00
7501,-0.14381351244340124,-0.12077981387927189,2021-07-02 17:00:00+05:00
7502,-0.1426418043347013,-0.12515221197035778,2021-07-02 17:30:00+05:00
7503,-0.13850281018304145,-0.12782233161289452,2021-07-02 18:00:00+05:00
7504,-0.13368162889403834,-0.1289941910691233,2021-07-02 18:30:00+05:00
7505,-0.139947864307004,-0.13118492571669943,2021-07-02 19:00:00+05:00
7506,-0.14286360015126576,-0.1335206606036127,2021-07-02 19:30:00+05:00
7507,-0.1391324689734006,-0.1346430222775703,2021-07-02 20:00:00+05:00
7508,-0.13502252324745,-0.13471892247154627,2021-07-02 20:30:00+05:00
7509,-0.12228655410891776,-0.13223244879902057,2021-07-02 21:00:00+05:00
7510,-0.10612832695925789,-0.12701162443106803,2021-07-02 21:30:00+05:00
7511,-0.08986614526697423,-0.11958252859824928,2021-07-02 22:00:00+05:00
7512,-0.08008960809760879,-0.11168394449812119,2021-07-02 22:30:00+05:00
7513,-0.07231494669029814,-0.10381014493655659,2021-07-02 23:00:00+05:00
7514,-0.058220098616871496,-0.09469213567261957,2021-07-02 23:30:00+05:00
7515,-0.047311370369975236,-0.08521598261209071,2021-07-03 00:00:00+05:00
7516,-0.04341067022929934,-0.07685492013553244,2021-07-03 00:30:00+05:00
7517,-0.040258718036703556,-0.06953567971576666,2021-07-03 01:00:00+05:00
7518,-0.034139567822705885,-0.062456457337154506,2021-07-03 01:30:00+05:00
7519,-0.04331528126960649,-0.0586282221236449,2021-07-05 12:00:00+05:00
7520,-0.0918909509927417,-0.06528076789746426,2021-07-05 12:30:00+05:00
7521,-0.11972783238844187,-0.07617018079565979,2021-07-05 13:00:00+05:00
7522,-0.13179686673107227,-0.0872955179827423,2021-07-05 13:30:00+05:00
7523,-0.13536323988577692,-0.09690906236334923,2021-07-05 14:00:00+05:00
7524,-0.13661480586298325,-0.10485021106327604,2021-07-05 14:30:00+05:00
7525,-0.12806130563586038,-0.1094924299777929,2021-07-05 15:00:00+05:00
7526,-0.11032780767288841,-0.10965950551681201,2021-07-05 15:30:00+05:00
7527,-0.09956420889650985,-0.1076404461927516,2021-07-05 16:00:00+05:00
7528,-0.07045239550879501,-0.10020283605596028,2021-07-05 16:30:00+05:00
7529,-0.04165593321916816,-0.08849345548860187,2021-07-05 17:00:00+05:00
7530,-0.001468893724805298,-0.07108854313584255,2021-07-05 17:30:00+05:00
7531,0.03801062603545802,-0.04926870930158244,2021-07-05 18:00:00+05:00
7532,0.055346311021018835,-0.028345705237062188,2021-07-05 18:30:00+05:00
7533,0.07747146237983316,-0.007182271713683118,2021-07-05 19:00:00+05:00
7534,0.09950716259109527,0.014155615147272559,2021-07-05 19:30:00+05:00
7535,0.09370029338236208,0.030064550794290462,2021-07-05 20:00:00+05:00
7536,0.11321114749652139,0.04669387013473665,2021-07-05 20:30:00+05:00
7537,0.12242094889653998,0.06183928588709732,2021-07-05 21:00:00+05:00
7538,0.15456628106012005,0.08038468492170187,2021-07-05 21:30:00+05:00
7539,0.18915802242975843,0.10213935242331318,2021-07-05 22:00:00+05:00
7540,0.2125087255264333,0.12421322704393721,2021-07-05 22:30:00+05:00
7541,0.2347634504537197,0.1463232717258937,2021-07-05 23:00:00+05:00
7542,0.25111956314087536,0.16728253000889004,2021-07-05 23:30:00+05:00
7543,0.2578815367488687,0.1854023313568858,2021-07-06 00:00:00+05:00
7544,0.2590439771910411,0.20013066052371686,2021-07-06 00:30:00+05:00
7545,0.2558060718144901,0.21126574278187152,2021-07-06 01:00:00+05:00
7546,0.24118029327942025,0.2172486528813813,2021-07-06 01:30:00+05:00
7547,0.21181616145531734,0.21616215459616853,2021-07-06 12:00:00+05:00
7548,0.16804863753095844,0.2065394511831265,2021-07-06 12:30:00+05:00
7549,0.1382245246269065,0.1928764658718825,2021-07-06 13:00:00+05:00
7550,0.11806917093139901,0.1779150068837858,2021-07-06 13:30:00+05:00
7551,0.09335407420778097,0.16100282034858485,2021-07-06 14:00:00+05:00
7552,0.050590348008853425,0.13892032588063857,2021-07-06 14:30:00+05:00
7553,0.019301498730385447,0.11499656045058795,2021-07-06 15:00:00+05:00
7554,-0.0014439130830083968,0.09170846574386869,2021-07-06 15:30:00+05:00
7555,-0.020074148400240688,0.06935194291504682,2021-07-06 16:00:00+05:00
7556,-0.03125083819693941,0.04923138669264957,2021-07-06 16:30:00+05:00
7557,-0.039252508684981535,0.03153460761712335,2021-07-06 17:00:00+05:00
7558,-0.0458720225011362,0.01605328159347144,2021-07-06 17:30:00+05:00
7559,-0.05133321398101742,0.0025759824785736695,2021-07-06 18:00:00+05:00
7560,-0.05941439575038032,-0.00982209316721713,2021-07-06 18:30:00+05:00
7561,-0.06466985843861295,-0.020791646221496294,2021-07-06 19:00:00+05:00
7562,-0.09597063566229025,-0.03582744410965509,2021-07-06 19:30:00+05:00
7563,-0.12338895815192075,-0.05333974691810822,2021-07-06 20:00:00+05:00
7564,-0.13987466428309858,-0.07064673039110629,2021-07-06 20:30:00+05:00
7565,-0.14162415296954123,-0.08484221490679328,2021-07-06 21:00:00+05:00
7566,-0.1465660697128257,-0.09718698586799977,2021-07-06 21:30:00+05:00
7567,-0.13999274442949172,-0.10574813758029816,2021-07-06 22:00:00+05:00
7568,-0.13364620474106914,-0.11132775101245236,2021-07-06 22:30:00+05:00
7569,-0.12794853171179454,-0.1146519071523208,2021-07-06 23:00:00+05:00
7570,-0.12322302114228023,-0.1163661299503127,2021-07-06 23:30:00+05:00
7571,-0.11971188868876226,-0.11703528169800262,2021-07-07 00:00:00+05:00
7572,-0.11918650698086708,-0.11746552675457551,2021-07-07 00:30:00+05:00
7573,-0.11422574915295769,-0.11681757123425195,2021-07-07 01:00:00+05:00
7574,-0.10744195599259143,-0.11494244818591984,2021-07-07 01:30:00+05:00
7575,-0.07896528663911795,-0.10774701587655947,2021-07-07 12:00:00+05:00
7576,-0.06373182447740078,-0.09894397759672774,2021-07-07 12:30:00+05:00
7577,-0.052665928772604786,-0.08968836783190316,2021-07-07 13:00:00+05:00
7578,-0.04379474633982028,-0.0805096435334866,2021-07-07 13:30:00+05:00
7579,-0.02437949233875969,-0.06928361329454122,2021-07-07 14:00:00+05:00
7580,0.00985615672006901,-0.053455659291619176,2021-07-07 14:30:00+05:00
7581,0.04055524180353132,-0.034653479072589075,2021-07-07 15:00:00+05:00
7582,0.0884755478740189,-0.010027673683267478,2021-07-07 15:30:00+05:00
7583,0.12860142245489214,0.017698145544364448,2021-07-07 16:00:00+05:00
7584,0.15737694900737154,0.045633906236965865,2021-07-07 16:30:00+05:00
7585,0.1757352453204888,0.07165417405367046,2021-07-07 17:00:00+05:00
7586,0.1813352182687069,0.09359038289667776,2021-07-07 17:30:00+05:00
7587,0.18245958205128687,0.11136422272759958,2021-07-07 18:00:00+05:00
7588,0.18245776356696553,0.1255829308954728,2021-07-07 18:30:00+05:00
7589,0.17678730448589874,0.13582380561355797,2021-07-07 19:00:00+05:00
7590,0.16873452538265354,0.1424059495673771,2021-07-07 19:30:00+05:00
7591,0.1616990485880052,0.14626456937150273,2021-07-07 20:00:00+05:00
7592,0.1583328026823665,0.14867821603367548,2021-07-07 20:30:00+05:00
7593,0.14232411654339217,0.14740739613561882,2021-07-07 21:00:00+05:00
7594,0.1221768653912747,0.14236128998675002,2021-07-07 21:30:00+05:00
7595,0.1125780006380026,0.13640463211700055,2021-07-07 22:00:00+05:00
7596,0.10018483878700124,0.12916067345100068,2021-07-07 22:30:00+05:00
7597,0.08295162264975886,0.11991886329075233,2021-07-07 23:00:00+05:00
7598,0.07129652028981326,0.11019439469056451,2021-07-07 23:30:00+05:00
