Время,SuperTrend,Цвет
2021-07-28 14:30:00+05:00,6357.775248258726,1
2021-07-28 15:00:00+05:00,6357.775248258726,1
2021-07-28 15:30:00+05:00,6360.180451089568,1
2021-07-28 16:00:00+05:00,6360.180451089568,1
2021-07-28 16:30:00+05:00,6360.180451089568,1
2021-07-28 17:00:00+05:00,6360.180451089568,1
2021-07-28 17:30:00+05:00,6360.180451089568,1
2021-07-28 18:00:00+05:00,6363.072987063879,1
2021-07-28 18:30:00+05:00,6363.072987063879,1
2021-07-28 19:00:00+05:00,6363.072987063879,1
2021-07-28 19:30:00+05:00,6363.072987063879,1
2021-07-28 20:00:00+05:00,6367.280936812611,1
2021-07-28 20:30:00+05:00,6380.80284313135,1
2021-07-28 21:00:00+05:00,6392.022558818215,1
2021-07-28 21:30:00+05:00,6392.022558818215,1
2021-07-28 22:00:00+05:00,6392.022558818215,1
2021-07-28 22:30:00+05:00,6392.022558818215,1
2021-07-28 23:00:00+05:00,6392.022558818215,1
2021-07-28 23:30:00+05:00,6393.372890756567,1
2021-07-29 00:00:00+05:00,6393.372890756567,1
2021-07-29 00:30:00+05:00,6393.9095415128195,1
2021-07-29 01:00:00+05:00,6397.6935873615375,1
2021-07-29 01:30:00+05:00,6400.524228625384,1
2021-07-29 12:00:00+05:00,6413.721805762846,1
2021-07-29 12:30:00+05:00,6453.550374813439,-1
2021-07-29 13:00:00+05:00,6453.550374813439,-1
2021-07-29 13:30:00+05:00,6453.550374813439,-1
2021-07-29 14:00:00+05:00,6453.550374813439,-1
2021-07-29 14:30:00+05:00,6453.550374813439,-1
2021-07-29 15:00:00+05:00,6453.550374813439,-1
2021-07-29 15:30:00+05:00,6453.550374813439,-1
2021-07-29 16:00:00+05:00,6452.210057117106,-1
2021-07-29 16:30:00+05:00,6450.589051405395,-1
2021-07-29 17:00:00+05:00,6441.780146264856,-1
2021-07-29 17:30:00+05:00,6428.10213163837,-1
2021-07-29 18:00:00+05:00,6426.691918474533,-1
2021-07-29 18:30:00+05:00,6426.691918474533,-1
2021-07-29 19:00:00+05:00,6426.691918474533,-1
2021-07-29 19:30:00+05:00,6426.691918474533,-1
2021-07-29 20:00:00+05:00,6426.691918474533,-1
2021-07-29 20:30:00+05:00,6426.691918474533,-1
2021-07-29 21:00:00+05:00,6426.691918474533,-1
2021-07-29 21:30:00+05:00,6426.691918474533,-1
2021-07-29 22:00:00+05:00,6426.691918474533,-1
2021-07-29 22:30:00+05:00,6426.691918474533,-1
2021-07-29 23:00:00+05:00,6400.648213939148,1
2021-07-29 23:30:00+05:00,6408.158392545233,1
2021-07-30 00:00:00+05:00,6408.158392545233,1
2021-07-30 00:30:00+05:00,6408.158392545233,1
2021-07-30 01:00:00+05:00,6408.158392545233,1
2021-07-30 01:30:00+05:00,6408.158392545233,1
2021-07-30 12:00:00+05:00,6391.317588285965,-1
2021-07-30 12:30:00+05:00,6362.5608294573685,-1
2021-07-30 13:00:00+05:00,6362.5608294573685,-1
2021-07-30 13:30:00+05:00,6362.5608294573685,-1
2021-07-30 14:00:00+05:00,6358.325844674422,-1
2021-07-30 14:30:00+05:00,6351.84326020698,-1
2021-07-30 15:00:00+05:00,6342.233934186282,-1
2021-07-30 15:30:00+05:00,6342.233934186282,-1
2021-07-30 16:00:00+05:00,6342.233934186282,-1
2021-07-30 16:30:00+05:00,6342.233934186282,-1
2021-07-30 17:00:00+05:00,6334.093709219619,-1
2021-07-30 17:30:00+05:00,6324.559338297658,-1
2021-07-30 18:00:00+05:00,6319.353404467892,-1
2021-07-30 18:30:00+05:00,6319.353404467892,-1
2021-07-30 19:00:00+05:00,6319.353404467892,-1
2021-07-30 19:30:00+05:00,6314.751131857093,-1
2021-07-30 20:00:00+05:00,6314.751131857093,-1
2021-07-30 20:30:00+05:00,6308.9534168042455,-1
2021-07-30 21:00:00+05:00,6308.9534168042455,-1
2021-07-30 21:30:00+05:00,6308.9534168042455,-1
2021-07-30 22:00:00+05:00,6308.9534168042455,-1
2021-07-30 22:30:00+05:00,6308.9534168042455,-1
2021-07-30 23:00:00+05:00,6308.9534168042455,-1
2021-07-30 23:30:00+05:00,6308.9534168042455,-1
2021-07-31 00:00:00+05:00,6308.9534168042455,-1
2021-07-31 00:30:00+05:00,6308.9534168042455,-1
2021-07-31 01:00:00+05:00,6308.9534168042455,-1
2021-07-31 01:30:00+05:00,6308.9534168042455,-1
2021-08-02 12:00:00+05:00,6308.9534168042455,-1
2021-08-02 12:30:00+05:00,6302.947533187905,-1
2021-08-02 13:00:00+05:00,6302.947533187905,-1
2021-08-02 13:30:00+05:00,6277.642498117797,1
2021-08-02 14:00:00+05:00,6290.7032483060175,1
2021-08-02 14:30:00+05:00,6290.7032483060175,1
2021-08-02 15:00:00+05:00,6290.7032483060175,1
2021-08-02 15:30:00+05:00,6290.7032483060175,1
2021-08-02 16:00:00+05:00,6290.7032483060175,1
2021-08-02 16:30:00+05:00,6290.7032483060175,1
2021-08-02 17:00:00+05:00,6290.7032483060175,1
2021-08-02 17:30:00+05:00,6290.7032483060175,1
2021-08-02 18:00:00+05:00,6290.7032483060175,1
2021-08-02 18:30:00+05:00,6305.983865264356,1
2021-08-02 19:00:00+05:00,6325.53547873792,1
2021-08-02 19:30:00+05:00,6372.943069135872,-1
2021-08-02 20:00:00+05:00,6366.023762222285,-1
2021-08-02 20:30:00+05:00,6363.521386000056,-1
2021-08-02 21:00:00+05:00,6363.521386000056,-1
2021-08-02 21:30:00+05:00,6355.679822660046,-1
2021-08-02 22:00:00+05:00,6352.736840394041,-1
2021-08-02 22:30:00+05:00,6349.913156354637,-1
2021-08-02 23:00:00+05:00,6343.821840719173,-1
2021-08-02 23:30:00+05:00,6343.464656647256,-1
2021-08-03 00:00:00+05:00,6338.693190982531,-1
2021-08-03 00:30:00+05:00,6335.473871884277,-1
2021-08-03 01:00:00+05:00,6333.97648469585,-1
2021-08-03 01:30:00+05:00,6333.203836226265,-1
2021-08-03 12:00:00+05:00,6333.203836226265,-1
2021-08-03 12:30:00+05:00,6333.203836226265,-1
2021-08-03 13:00:00+05:00,6333.203836226265,-1
2021-08-03 13:30:00+05:00,6329.205686948052,-1
2021-08-03 14:00:00+05:00,6329.205686948052,-1
2021-08-03 14:30:00+05:00,6329.205686948052,-1
2021-08-03 15:00:00+05:00,6329.205686948052,-1
2021-08-03 15:30:00+05:00,6329.205686948052,-1
2021-08-03 16:00:00+05:00,6329.205686948052,-1
2021-08-03 16:30:00+05:00,6322.69107872736,-1
2021-08-03 17:00:00+05:00,6310.371970854624,-1
2021-08-03 17:30:00+05:00,6297.734773769162,-1
2021-08-03 18:00:00+05:00,6286.436296392245,-1
2021-08-03 18:30:00+05:00,6268.567666753021,-1
2021-08-03 19:00:00+05:00,6268.567666753021,-1
2021-08-03 19:30:00+05:00,6268.567666753021,-1
2021-08-03 20:00:00+05:00,6268.567666753021,-1
2021-08-03 20:30:00+05:00,6268.567666753021,-1
2021-08-03 21:00:00+05:00,6236.873610959009,1
2021-08-03 21:30:00+05:00,6238.686249863108,1
2021-08-03 22:00:00+05:00,6239.917624876797,1
2021-08-03 22:30:00+05:00,6239.917624876797,1
2021-08-03 23:00:00+05:00,6242.990776150205,1
2021-08-03 23:30:00+05:00,6247.191698535185,1
2021-08-04 00:00:00+05:00,6252.572528681667,1
2021-08-04 00:30:00+05:00,6261.7402758135,1
2021-08-04 01:00:00+05:00,6269.51624823215,1
2021-08-04 01:30:00+05:00,6269.714623408935,1
2021-08-04 12:00:00+05:00,6279.543161068042,1
2021-08-04 12:30:00+05:00,6284.613844961237,1
2021-08-04 13:00:00+05:00,6289.077460465113,1
2021-08-04 13:30:00+05:00,6289.077460465113,1
2021-08-04 14:00:00+05:00,6289.077460465113,1
2021-08-04 14:30:00+05:00,6289.077460465113,1
2021-08-04 15:00:00+05:00,6289.077460465113,1
2021-08-04 15:30:00+05:00,6320.632240369955,-1
2021-08-04 16:00:00+05:00,6310.9190163329595,-1
2021-08-04 16:30:00+05:00,6298.177114699663,-1
2021-08-04 17:00:00+05:00,6294.609403229697,-1
2021-08-04 17:30:00+05:00,6276.623462906728,-1
2021-08-04 18:00:00+05:00,6272.386116616055,-1
2021-08-04 18:30:00+05:00,6272.386116616055,-1
2021-08-04 19:00:00+05:00,6272.386116616055,-1
2021-08-04 19:30:00+05:00,6272.386116616055,-1
2021-08-04 20:00:00+05:00,6272.386116616055,-1
2021-08-04 20:30:00+05:00,6272.386116616055,-1
2021-08-04 21:00:00+05:00,6272.386116616055,-1
2021-08-04 21:30:00+05:00,6272.386116616055,-1
2021-08-04 22:00:00+05:00,6272.386116616055,-1
2021-08-04 22:30:00+05:00,6272.386116616055,-1
2021-08-04 23:00:00+05:00,6272.386116616055,-1
2021-08-04 23:30:00+05:00,6272.078957774655,-1
2021-08-05 00:00:00+05:00,6264.996061997189,-1
2021-08-05 00:30:00+05:00,6264.996061997189,-1
2021-08-05 01:00:00+05:00,6258.821810217723,-1
2021-08-05 01:30:00+05:00,6257.214629195951,-1
2021-08-05 12:00:00+05:00,6244.868166276356,-1
2021-08-05 12:30:00+05:00,6242.58134964872,-1
2021-08-05 13:00:00+05:00,6242.58134964872,-1
2021-08-05 13:30:00+05:00,6242.58134964872,-1
2021-08-05 14:00:00+05:00,6242.58134964872,-1
2021-08-05 14:30:00+05:00,6225.162401495475,1
2021-08-05 15:00:00+05:00,6227.896161345927,1
2021-08-05 15:30:00+05:00,6227.896161345927,1
2021-08-05 16:00:00+05:00,6227.896161345927,1
2021-08-05 16:30:00+05:00,6227.896161345927,1
2021-08-05 17:00:00+05:00,6227.896161345927,1
2021-08-05 17:30:00+05:00,6227.896161345927,1
2021-08-05 18:00:00+05:00,6227.896161345927,1
2021-08-05 18:30:00+05:00,6227.896161345927,1
2021-08-05 19:00:00+05:00,6235.917619556792,1
2021-08-05 19:30:00+05:00,6246.000857601112,1
2021-08-05 20:00:00+05:00,6259.725771841001,1
2021-08-05 20:30:00+05:00,6268.053194656901,1
2021-08-05 21:00:00+05:00,6268.053194656901,1
2021-08-05 21:30:00+05:00,6268.053194656901,1
2021-08-05 22:00:00+05:00,6269.252278904881,1
2021-08-05 22:30:00+05:00,6272.327051014393,1
2021-08-05 23:00:00+05:00,6273.444345912953,1
2021-08-05 23:30:00+05:00,6273.444345912953,1
2021-08-06 00:00:00+05:00,6273.444345912953,1
2021-08-06 00:30:00+05:00,6279.073428170543,1
2021-08-06 01:00:00+05:00,6279.073428170543,1
2021-08-06 01:30:00+05:00,6286.66697681814,1
2021-08-06 12:00:00+05:00,6326.7247208636745,-1
2021-08-06 12:30:00+05:00,6299.4522487773065,-1
2021-08-06 13:00:00+05:00,6297.557023899576,-1
2021-08-06 13:30:00+05:00,6297.557023899576,-1
2021-08-06 14:00:00+05:00,6297.557023899576,-1
2021-08-06 14:30:00+05:00,6297.557023899576,-1
2021-08-06 15:00:00+05:00,6258.358111619488,1
2021-08-06 15:30:00+05:00,6277.947300457539,1
2021-08-06 16:00:00+05:00,6280.627570411785,1
2021-08-06 16:30:00+05:00,6280.627570411785,1
2021-08-06 17:00:00+05:00,6280.627570411785,1
2021-08-06 17:30:00+05:00,6280.627570411785,1
2021-08-06 18:00:00+05:00,6280.627570411785,1
2021-08-06 18:30:00+05:00,6309.262498447545,-1
2021-08-06 19:00:00+05:00,6303.56124860279,-1
2021-08-06 19:30:00+05:00,6283.580123742511,-1
2021-08-06 20:00:00+05:00,6272.14711136826,-1
2021-08-06 20:30:00+05:00,6270.282400231434,-1
2021-08-06 21:00:00+05:00,6270.282400231434,-1
2021-08-06 21:30:00+05:00,6270.282400231434,-1
2021-08-06 22:00:00+05:00,6270.282400231434,-1
2021-08-06 22:30:00+05:00,6270.282400231434,-1
2021-08-06 23:00:00+05:00,6270.282400231434,-1
2021-08-06 23:30:00+05:00,6265.057538061394,-1
2021-08-07 00:00:00+05:00,6261.226784255255,-1
2021-08-07 00:30:00+05:00,6261.226784255255,-1
2021-08-07 01:00:00+05:00,6260.118695246756,-1
2021-08-07 01:30:00+05:00,6258.98182572208,-1
2021-08-09 12:00:00+05:00,6201.133643149872,-1
2021-08-09 12:30:00+05:00,6201.133643149872,-1
2021-08-09 13:00:00+05:00,6201.133643149872,-1
2021-08-09 13:30:00+05:00,6201.133643149872,-1
2021-08-09 14:00:00+05:00,6201.133643149872,-1
2021-08-09 14:30:00+05:00,6201.133643149872,-1
2021-08-09 15:00:00+05:00,6170.739808550788,1
2021-08-09 15:30:00+05:00,6178.51582769571,1
2021-08-09 16:00:00+05:00,6178.51582769571,1
2021-08-09 16:30:00+05:00,6190.060320433525,1
2021-08-09 17:00:00+05:00,6197.179288390173,1
2021-08-09 17:30:00+05:00,6197.179288390173,1
2021-08-09 18:00:00+05:00,6212.7027235960395,1
2021-08-09 18:30:00+05:00,6223.682451236436,1
2021-08-09 19:00:00+05:00,6231.889206112792,1
2021-08-09 19:30:00+05:00,6233.450285501513,1
2021-08-09 20:00:00+05:00,6251.4052569513615,1
2021-08-09 20:30:00+05:00,6261.789731256225,1
2021-08-09 21:00:00+05:00,6265.510758130603,1
2021-08-09 21:30:00+05:00,6268.9596823175425,1
2021-08-09 22:00:00+05:00,6270.413714085788,1
2021-08-09 22:30:00+05:00,6270.413714085788,1
2021-08-09 23:00:00+05:00,6270.413714085788,1
2021-08-09 23:30:00+05:00,6277.20559756854,1
2021-08-10 00:00:00+05:00,6279.510037811686,1
2021-08-10 00:30:00+05:00,6279.510037811686,1
2021-08-10 01:00:00+05:00,6279.510037811686,1
2021-08-10 01:30:00+05:00,6279.510037811686,1
2021-08-10 12:00:00+05:00,6322.441210808247,1
2021-08-10 12:30:00+05:00,6332.972089727422,1
2021-08-10 13:00:00+05:00,6332.972089727422,1
2021-08-10 13:30:00+05:00,6334.617392679212,1
2021-08-10 14:00:00+05:00,6337.655653411291,1
2021-08-10 14:30:00+05:00,6337.655653411291,1
2021-08-10 15:00:00+05:00,6337.655653411291,1
2021-08-10 15:30:00+05:00,6337.655653411291,1
2021-08-10 16:00:00+05:00,6337.655653411291,1
2021-08-10 16:30:00+05:00,6340.089211782833,1
2021-08-10 17:00:00+05:00,6346.38029060455,1
2021-08-10 17:30:00+05:00,6348.142261544095,1
2021-08-10 18:00:00+05:00,6362.953035389685,1
2021-08-10 18:30:00+05:00,6362.953035389685,1
2021-08-10 19:00:00+05:00,6378.609458665645,1
2021-08-10 19:30:00+05:00,6378.609458665645,1
2021-08-10 20:00:00+05:00,6378.609458665645,1
2021-08-10 20:30:00+05:00,6384.175545367255,1
2021-08-10 21:00:00+05:00,6387.63299083053,1
2021-08-10 21:30:00+05:00,6388.644691747477,1
2021-08-10 22:00:00+05:00,6393.105222572729,1
2021-08-10 22:30:00+05:00,6396.394700315456,1
2021-08-10 23:00:00+05:00,6399.50523028391,1
2021-08-10 23:30:00+05:00,6399.50523028391,1
2021-08-11 00:00:00+05:00,6401.276736529968,1
2021-08-11 00:30:00+05:00,6403.024062876971,1
2021-08-11 01:00:00+05:00,6404.371656589274,1
2021-08-11 01:30:00+05:00,6406.759490930346,1
2021-08-11 12:00:00+05:00,6437.0335418373115,1
2021-08-11 12:30:00+05:00,6437.0335418373115,1
2021-08-11 13:00:00+05:00,6437.0335418373115,1
2021-08-11 13:30:00+05:00,6437.0335418373115,1
2021-08-11 14:00:00+05:00,6437.0335418373115,1
2021-08-11 14:30:00+05:00,6437.0335418373115,1
2021-08-11 15:00:00+05:00,6437.0335418373115,1
2021-08-11 15:30:00+05:00,6476.729579668194,-1
2021-08-11 16:00:00+05:00,6459.381621701375,-1
2021-08-11 16:30:00+05:00,6451.3434595312365,-1
2021-08-11 17:00:00+05:00,6443.934113578113,-1
2021-08-11 17:30:00+05:00,6443.934113578113,-1
2021-08-11 18:00:00+05:00,6410.545868001728,1
2021-08-11 18:30:00+05:00,6427.441281201555,1
2021-08-11 19:00:00+05:00,6427.4721530814,1
2021-08-11 19:30:00+05:00,6427.4721530814,1
2021-08-11 20:00:00+05:00,6427.4721530814,1
2021-08-11 20:30:00+05:00,6427.4721530814,1
2021-08-11 21:00:00+05:00,6427.4721530814,1
2021-08-11 21:30:00+05:00,6427.4721530814,1
2021-08-11 22:00:00+05:00,6428.184610005732,1
2021-08-11 22:30:00+05:00,6431.841149005159,1
2021-08-11 23:00:00+05:00,6431.841149005159,1
2021-08-11 23:30:00+05:00,6431.841149005159,1
2021-08-12 00:00:00+05:00,6431.841149005159,1
2021-08-12 00:30:00+05:00,6431.841149005159,1
2021-08-12 01:00:00+05:00,6431.841149005159,1
2021-08-12 01:30:00+05:00,6431.841149005159,1
2021-08-12 12:00:00+05:00,6431.841149005159,1
2021-08-12 12:30:00+05:00,6444.335994697945,1
2021-08-12 13:00:00+05:00,6450.22739522815,1
2021-08-12 13:30:00+05:00,6467.504655705336,1
2021-08-12 14:00:00+05:00,6483.279190134802,1
2021-08-12 14:30:00+05:00,6483.279190134802,1
2021-08-12 15:00:00+05:00,6483.279190134802,1
2021-08-12 15:30:00+05:00,6483.279190134802,1
2021-08-12 16:00:00+05:00,6483.279190134802,1
2021-08-12 16:30:00+05:00,6489.948493982699,1
2021-08-12 17:00:00+05:00,6489.948493982699,1
2021-08-12 17:30:00+05:00,6489.948493982699,1
2021-08-12 18:00:00+05:00,6489.948493982699,1
2021-08-12 18:30:00+05:00,6489.948493982699,1
2021-08-12 19:00:00+05:00,6489.948493982699,1
2021-08-12 19:30:00+05:00,6489.948493982699,1
2021-08-12 20:00:00+05:00,6489.948493982699,1
2021-08-12 20:30:00+05:00,6489.948493982699,1
2021-08-12 21:00:00+05:00,6489.948493982699,1
2021-08-12 21:30:00+05:00,6489.948493982699,1
2021-08-12 22:00:00+05:00,6489.948493982699,1
2021-08-12 22:30:00+05:00,6489.948493982699,1
2021-08-12 23:00:00+05:00,6489.948493982699,1
2021-08-12 23:30:00+05:00,6489.948493982699,1
2021-08-13 00:00:00+05:00,6489.948493982699,1
2021-08-13 00:30:00+05:00,6489.948493982699,1
2021-08-13 01:00:00+05:00,6489.948493982699,1
2021-08-13 01:30:00+05:00,6489.948493982699,1
2021-08-13 12:00:00+05:00,6513.781388659389,-1
2021-08-13 12:30:00+05:00,6489.178249793451,-1
2021-08-13 13:00:00+05:00,6483.910424814106,-1
2021-08-13 13:30:00+05:00,6483.910424814106,-1
2021-08-13 14:00:00+05:00,6453.915055900575,1
2021-08-13 14:30:00+05:00,6458.923550310517,1
2021-08-13 15:00:00+05:00,6488.543804720534,-1
2021-08-13 15:30:00+05:00,6456.089424248481,-1
2021-08-13 16:00:00+05:00,6456.089424248481,-1
2021-08-13 16:30:00+05:00,6454.17993364127,-1
2021-08-13 17:00:00+05:00,6454.17993364127,-1
2021-08-13 17:30:00+05:00,6454.17993364127,-1
2021-08-13 18:00:00+05:00,6454.17993364127,-1
2021-08-13 18:30:00+05:00,6454.17993364127,-1
2021-08-13 19:00:00+05:00,6454.17993364127,-1
2021-08-13 19:30:00+05:00,6454.17993364127,-1
2021-08-13 20:00:00+05:00,6454.17993364127,-1
2021-08-13 20:30:00+05:00,6454.17993364127,-1
2021-08-13 21:00:00+05:00,6454.17993364127,-1
2021-08-13 21:30:00+05:00,6454.17993364127,-1
2021-08-13 22:00:00+05:00,6454.17993364127,-1
2021-08-13 22:30:00+05:00,6454.17993364127,-1
2021-08-13 23:00:00+05:00,6454.17993364127,-1
2021-08-13 23:30:00+05:00,6452.953328986485,-1
2021-08-14 00:00:00+05:00,6450.282996087836,-1
2021-08-14 00:30:00+05:00,6448.679696479053,-1
2021-08-14 01:00:00+05:00,6447.886726831148,-1
2021-08-14 01:30:00+05:00,6447.886726831148,-1
2021-08-16 12:00:00+05:00,6415.99324873323,-1
2021-08-16 12:30:00+05:00,6389.856076140093,1
2021-08-16 13:00:00+05:00,6396.095468526084,1
2021-08-16 13:30:00+05:00,6396.710921673475,1
2021-08-16 14:00:00+05:00,6406.139829506128,1
2021-08-16 14:30:00+05:00,6419.550846555515,1
2021-08-16 15:00:00+05:00,6419.970761899964,1
2021-08-16 15:30:00+05:00,6429.648685709967,1
2021-08-16 16:00:00+05:00,6444.483817138971,1
2021-08-16 16:30:00+05:00,6456.035435425074,1
2021-08-16 17:00:00+05:00,6456.035435425074,1
2021-08-16 17:30:00+05:00,6456.035435425074,1
2021-08-16 18:00:00+05:00,6456.035435425074,1
2021-08-16 18:30:00+05:00,6486.62747581761,-1
2021-08-16 19:00:00+05:00,6486.62747581761,-1
2021-08-16 19:30:00+05:00,6486.62747581761,-1
2021-08-16 20:00:00+05:00,6486.62747581761,-1
2021-08-16 20:30:00+05:00,6444.392513116067,1
2021-08-16 21:00:00+05:00,6445.22826180446,1
2021-08-16 21:30:00+05:00,6445.655435624014,1
2021-08-16 22:00:00+05:00,6448.989892061612,1
2021-08-16 22:30:00+05:00,6457.2159028554515,1
2021-08-16 23:00:00+05:00,6461.794312569906,1
2021-08-16 23:30:00+05:00,6466.1898813129155,1
2021-08-17 00:00:00+05:00,6473.295893181624,1
2021-08-17 00:30:00+05:00,6475.116303863461,1
2021-08-17 01:00:00+05:00,6476.429673477115,1
2021-08-17 01:30:00+05:00,6479.061706129404,1
2021-08-17 12:00:00+05:00,6498.5194644835365,-1
2021-08-17 12:30:00+05:00,6460.732481964817,1
2021-08-17 13:00:00+05:00,6460.732481964817,1
2021-08-17 13:30:00+05:00,6460.732481964817,1
2021-08-17 14:00:00+05:00,6460.732481964817,1
2021-08-17 14:30:00+05:00,6493.914968582883,-1
2021-08-17 15:00:00+05:00,6486.148471724595,-1
2021-08-17 15:30:00+05:00,6486.148471724595,-1
2021-08-17 16:00:00+05:00,6486.148471724595,-1
2021-08-17 16:30:00+05:00,6486.148471724595,-1
2021-08-17 17:00:00+05:00,6486.148471724595,-1
2021-08-17 17:30:00+05:00,6452.971511431344,1
2021-08-17 18:00:00+05:00,6478.79936028821,1
2021-08-17 18:30:00+05:00,6505.144424259389,1
2021-08-17 19:00:00+05:00,6538.8549818334495,1
2021-08-17 19:30:00+05:00,6549.769483650105,1
2021-08-17 20:00:00+05:00,6549.769483650105,1
2021-08-17 20:30:00+05:00,6551.660781756585,1
2021-08-17 21:00:00+05:00,6551.660781756585,1
2021-08-17 21:30:00+05:00,6551.660781756585,1
2021-08-17 22:00:00+05:00,6551.660781756585,1
2021-08-17 22:30:00+05:00,6551.660781756585,1
2021-08-17 23:00:00+05:00,6551.660781756585,1
2021-08-17 23:30:00+05:00,6551.660781756585,1
2021-08-18 00:00:00+05:00,6551.660781756585,1
2021-08-18 00:30:00+05:00,6551.660781756585,1
2021-08-18 01:00:00+05:00,6551.660781756585,1
2021-08-18 01:30:00+05:00,6551.660781756585,1
2021-08-18 12:00:00+05:00,6562.800187986824,1
2021-08-18 12:30:00+05:00,6604.054830811858,-1
2021-08-18 13:00:00+05:00,6592.074347730672,-1
2021-08-18 13:30:00+05:00,6573.216912957605,-1
2021-08-18 14:00:00+05:00,6573.216912957605,-1
2021-08-18 14:30:00+05:00,6573.216912957605,-1
2021-08-18 15:00:00+05:00,6573.216912957605,-1
2021-08-18 15:30:00+05:00,6530.916208408516,1
2021-08-18 16:00:00+05:00,6538.374587567664,1
2021-08-18 16:30:00+05:00,6538.374587567664,1
2021-08-18 17:00:00+05:00,6538.374587567664,1
2021-08-18 17:30:00+05:00,6538.374587567664,1
2021-08-18 18:00:00+05:00,6599.322108096856,-1
2021-08-18 18:30:00+05:00,6586.66489728717,-1
2021-08-18 19:00:00+05:00,6586.66489728717,-1
2021-08-18 19:30:00+05:00,6574.2710668026075,-1
2021-08-18 20:00:00+05:00,6574.2710668026075,-1
2021-08-18 20:30:00+05:00,6573.369564110112,-1
2021-08-18 21:00:00+05:00,6573.369564110112,-1
2021-08-18 21:30:00+05:00,6571.379346929191,-1
2021-08-18 22:00:00+05:00,6571.379346929191,-1
2021-08-18 22:30:00+05:00,6571.379346929191,-1
2021-08-18 23:00:00+05:00,6556.55529391138,-1
2021-08-18 23:30:00+05:00,6546.724764520242,-1
2021-08-19 00:00:00+05:00,6538.677288068218,-1
2021-08-19 00:30:00+05:00,6519.809559261396,-1
2021-08-19 01:00:00+05:00,6505.803603335256,-1
2021-08-19 01:30:00+05:00,6492.373243001731,-1
2021-08-19 12:00:00+05:00,6430.760918701558,-1
2021-08-19 12:30:00+05:00,6393.159826831402,-1
2021-08-19 13:00:00+05:00,6365.543844148262,-1
2021-08-19 13:30:00+05:00,6351.339459733435,-1
2021-08-19 14:00:00+05:00,6351.339459733435,-1
2021-08-19 14:30:00+05:00,6351.339459733435,-1
2021-08-19 15:00:00+05:00,6351.339459733435,-1
2021-08-19 15:30:00+05:00,6351.339459733435,-1
2021-08-19 16:00:00+05:00,6351.339459733435,-1
2021-08-19 16:30:00+05:00,6351.339459733435,-1
2021-08-19 17:00:00+05:00,6351.339459733435,-1
2021-08-19 17:30:00+05:00,6351.339459733435,-1
2021-08-19 18:00:00+05:00,6351.339459733435,-1
2021-08-19 18:30:00+05:00,6351.339459733435,-1
2021-08-19 19:00:00+05:00,6351.339459733435,-1
2021-08-19 19:30:00+05:00,6351.339459733435,-1
2021-08-19 20:00:00+05:00,6351.339459733435,-1
2021-08-19 20:30:00+05:00,6351.339459733435,-1
2021-08-19 21:00:00+05:00,6351.339459733435,-1
2021-08-19 21:30:00+05:00,6351.339459733435,-1
2021-08-19 22:00:00+05:00,6351.339459733435,-1
2021-08-19 22:30:00+05:00,6351.339459733435,-1
2021-08-19 23:00:00+05:00,6351.339459733435,-1
2021-08-19 23:30:00+05:00,6351.339459733435,-1
2021-08-20 00:00:00+05:00,6316.722606913566,1
2021-08-20 00:30:00+05:00,6317.725346222209,1
2021-08-20 01:00:00+05:00,6317.725346222209,1
2021-08-20 01:30:00+05:00,6317.725346222209,1
2021-08-20 12:00:00+05:00,6348.22322260401,-1
2021-08-20 12:30:00+05:00,6345.125900343609,-1
2021-08-20 13:00:00+05:00,6345.125900343609,-1
2021-08-20 13:30:00+05:00,6339.589479278323,-1
2021-08-20 14:00:00+05:00,6323.455531350491,-1
2021-08-20 14:30:00+05:00,6310.659978215442,-1
2021-08-20 15:00:00+05:00,6310.659978215442,-1
2021-08-20 15:30:00+05:00,6310.659978215442,-1
2021-08-20 16:00:00+05:00,6310.659978215442,-1
2021-08-20 16:30:00+05:00,6310.659978215442,-1
2021-08-20 17:00:00+05:00,6310.659978215442,-1
2021-08-20 17:30:00+05:00,6310.659978215442,-1
2021-08-20 18:00:00+05:00,6310.659978215442,-1
2021-08-20 18:30:00+05:00,6254.510311893938,1
2021-08-20 19:00:00+05:00,6273.009280704544,1
2021-08-20 19:30:00+05:00,6273.53335263409,1
2021-08-20 20:00:00+05:00,6283.555017370681,1
2021-08-20 20:30:00+05:00,6283.555017370681,1
2021-08-20 21:00:00+05:00,6283.555017370681,1
2021-08-20 21:30:00+05:00,6288.981107663226,1
2021-08-20 22:00:00+05:00,6290.332996896904,1
2021-08-20 22:30:00+05:00,6293.649697207214,1
2021-08-20 23:00:00+05:00,6296.409727486492,1
2021-08-20 23:30:00+05:00,6297.018754737843,1
2021-08-21 00:00:00+05:00,6299.391879264059,1
2021-08-21 00:30:00+05:00,6308.5526913376525,1
2021-08-21 01:00:00+05:00,6316.297422203887,1
2021-08-21 01:30:00+05:00,6316.297422203887,1
2021-08-23 12:00:00+05:00,6362.643411985149,1
2021-08-23 12:30:00+05:00,6369.504070786634,1
2021-08-23 13:00:00+05:00,6383.87866370797,1
2021-08-23 13:30:00+05:00,6394.165797337174,1
2021-08-23 14:00:00+05:00,6394.165797337174,1
2021-08-23 14:30:00+05:00,6394.165797337174,1
2021-08-23 15:00:00+05:00,6394.165797337174,1
2021-08-23 15:30:00+05:00,6394.165797337174,1
