Value Classic,Value Signal,Time
-0.7806150644582885,5.789362836147879,2022-07-04 20:00:00+05:00
-3.067912535119831,4.017907761894337,2022-07-04 20:30:00+05:00
-5.822143743927427,2.0498974607299845,2022-07-05 12:00:00+05:00
-8.990591058589416,-0.15820024313389558,2022-07-05 12:30:00+05:00
-10.772245324395044,-2.2810092593861255,2022-07-05 13:00:00+05:00
-12.085253705588912,-4.241858148626683,2022-07-05 13:30:00+05:00
-10.981938292500217,-5.58987417740139,2022-07-05 14:00:00+05:00
-8.43681153532225,-6.159261648985561,2022-07-05 14:30:00+05:00
-6.1073041154782,-6.148870142284089,2022-07-05 15:00:00+05:00
-3.733960078671771,-5.665888129561626,2022-07-05 15:30:00+05:00
-0.8347992512176461,-4.69967035389283,2022-07-05 16:00:00+05:00
2.1241991093374963,-3.334896461246765,2022-07-05 16:30:00+05:00
6.33282518544911,-1.4013521319075901,2022-07-05 17:00:00+05:00
9.59789888969135,0.798498072412198,2022-07-05 17:30:00+05:00
11.72753898401561,2.9843062547328807,2022-07-05 18:00:00+05:00
12.305148300263681,4.848474663839041,2022-07-05 18:30:00+05:00
11.500652484785405,6.178910228028315,2022-07-05 19:00:00+05:00
10.739287928672184,7.090985768157088,2022-07-05 19:30:00+05:00
10.219822388371085,7.7167530921998875,2022-07-05 20:00:00+05:00
10.733405541828688,8.320083582125648,2022-07-05 20:30:00+05:00
19.110333590357186,10.478133583771957,2022-07-06 12:00:00+05:00
23.979888801137804,13.178484627245126,2022-07-06 12:30:00+05:00
25.966236743474383,15.736035050490978,2022-07-06 13:00:00+05:00
27.26646676389737,18.04212139317226,2022-07-06 13:30:00+05:00
28.213752771192958,20.0764476687764,2022-07-06 14:00:00+05:00
26.71987425530051,21.405132986081224,2022-07-06 14:30:00+05:00
24.527007905181563,22.029507969901292,2022-07-06 15:00:00+05:00
22.489554121980746,22.121517200317186,2022-07-06 15:30:00+05:00
20.557195128054445,21.808652785864638,2022-07-06 16:00:00+05:00
18.80896862138252,21.208715952968216,2022-07-06 16:30:00+05:00
15.749144792834613,20.116801720941496,2022-07-06 17:00:00+05:00
13.212255527814705,18.73589248231614,2022-07-06 17:30:00+05:00
8.960137094789843,16.78074140481088,2022-07-06 18:00:00+05:00
5.207507130513022,14.466094549951308,2022-07-06 18:30:00+05:00
0.333423743908952,11.639560388742838,2022-07-06 19:00:00+05:00
-3.5688743366945346,8.597873443655363,2022-07-06 19:30:00+05:00
-7.622596487176452,5.353779457489001,2022-07-06 20:00:00+05:00
-10.671836388697102,2.14865628825178,2022-07-06 20:30:00+05:00
-11.30389800511739,-0.5418545704220539,2022-07-07 12:00:00+05:00
-13.824129778607585,-3.1983096120591603,2022-07-07 12:30:00+05:00
-14.245119005375273,-5.407671490722382,2022-07-07 13:00:00+05:00
-16.8456647641774,-7.695270145413386,2022-07-07 13:30:00+05:00
-16.976056287293886,-9.551427373789487,2022-07-07 14:00:00+05:00
-18.081336753697997,-11.25740924977119,2022-07-07 14:30:00+05:00
-17.30534467747657,-12.466996335312267,2022-07-07 15:00:00+05:00
-15.941757214026893,-13.161948511055193,2022-07-07 15:30:00+05:00
-14.532202851336024,-13.435999379111362,2022-07-07 16:00:00+05:00
-12.703837434966772,-13.289566990282445,2022-07-07 16:30:00+05:00
-10.807496012627325,-12.793152794751423,2022-07-07 17:00:00+05:00
-9.358140242843547,-12.106150284369848,2022-07-07 17:30:00+05:00
-8.873794380558593,-11.459679103607598,2022-07-07 18:00:00+05:00
-10.307725179275621,-11.229288318741203,2022-07-07 18:30:00+05:00
-10.715417683349187,-11.126514191662801,2022-07-07 19:00:00+05:00
-10.912721865363437,-11.083755726402929,2022-07-07 19:30:00+05:00
-11.461461929729921,-11.159296967068327,2022-07-07 20:00:00+05:00
-11.481569251614928,-11.22375142397765,2022-07-07 20:30:00+05:00
-12.243971634839909,-11.427795466150101,2022-07-08 12:00:00+05:00
-13.339939637254247,-11.81022430037093,2022-07-08 12:30:00+05:00
-14.285898161798286,-12.305359072656401,2022-07-08 13:00:00+05:00
-15.82149645696154,-13.008586549517428,2022-07-08 13:30:00+05:00
-16.884184620329506,-13.783706163679845,2022-07-08 14:00:00+05:00
-17.40470458171103,-14.507905847286082,2022-07-08 14:30:00+05:00
-17.853491393828335,-15.177022956594532,2022-07-08 15:00:00+05:00
-18.440392840428558,-15.829696933361337,2022-07-08 15:30:00+05:00
-18.650182944284552,-16.39379413554598,2022-07-08 16:00:00+05:00
-18.2430363539238,-16.763642579221546,2022-07-08 16:30:00+05:00
-17.516718810434213,-16.91425782546408,2022-07-08 17:00:00+05:00
-17.38622251498873,-17.008650763369012,2022-07-08 17:30:00+05:00
-17.205506357417107,-17.04802188217863,2022-07-08 18:00:00+05:00
-17.466136076044222,-17.13164472095175,2022-07-08 18:30:00+05:00
-17.231972623959336,-17.15171030155327,2022-07-08 19:00:00+05:00
-16.453275074617068,-17.012023256166028,2022-07-08 19:30:00+05:00
-16.094429130549997,-16.828504431042823,2022-07-08 20:00:00+05:00
-15.350667446388798,-16.532937034112017,2022-07-08 20:30:00+05:00
-15.789592993597125,-16.38426822600904,2022-07-09 17:45:00+05:00
-12.722772918120882,-15.65196916443141,2022-07-09 18:15:00+05:00
-9.01830963484872,-14.325237258514873,2022-07-09 18:45:00+05:00
-7.688393277472187,-12.997868462306336,2022-07-09 19:15:00+05:00
-6.877907319100814,-11.773876233665233,2022-07-09 19:45:00+05:00
-4.688747011897249,-10.356850389311635,2022-07-10 12:00:00+05:00
-4.395943386459749,-9.164668988741258,2022-07-10 12:30:00+05:00
-2.60077310001725,-7.851889810996457,2022-07-10 13:00:00+05:00
-1.5236365724622374,-6.586239163289614,2022-07-10 13:30:00+05:00
-1.6595138050338392,-5.60089409163846,2022-07-10 14:00:00+05:00
-0.5504772914641762,-4.590810731603603,2022-07-10 14:30:00+05:00
0.045496926192299725,-3.6635492000444225,2022-07-10 15:00:00+05:00
0.15293545083886784,-2.9002522698677646,2022-07-10 15:30:00+05:00
0.3550261986292753,-2.2491965761683566,2022-07-10 16:00:00+05:00
-0.7670397533711366,-1.9527652116089127,2022-07-10 16:30:00+05:00
-0.32117074421648795,-1.6264463181304278,2022-07-10 17:00:00+05:00
-0.9254480647455239,-1.4862466674534471,2022-07-10 17:30:00+05:00
-0.27152917838202484,-1.2433031696391628,2022-07-10 18:00:00+05:00
0.004578543735988205,-0.9937268269641326,2022-07-10 18:30:00+05:00
0.26073612039590444,-0.7428342374921252,2022-07-10 19:00:00+05:00
0.49834406654917984,-0.49459857668386425,2022-07-10 19:30:00+05:00
0.6788250036602221,-0.25991386061504695,2022-07-10 20:00:00+05:00
-0.5037477664509424,-0.30868064178222604,2022-07-10 20:30:00+05:00
-4.774951529170721,-1.201934819259925,2022-07-11 12:00:00+05:00
-9.622476397066293,-2.886043134821199,2022-07-11 12:30:00+05:00
-13.390508969952407,-4.986936301847441,2022-07-11 13:00:00+05:00
-16.549047208311094,-7.299358483140173,2022-07-11 13:30:00+05:00
-18.835092298668314,-9.606505246245803,2022-07-11 14:00:00+05:00
-20.650824579732216,-11.815369112943086,2022-07-11 14:30:00+05:00
-23.593055573959646,-14.170906405146397,2022-07-11 15:00:00+05:00
-25.509697457483526,-16.438664615613824,2022-07-11 15:30:00+05:00
-28.91436334961736,-18.933804362414534,2022-07-11 16:00:00+05:00
-29.417570377931952,-21.030557565518016,2022-07-11 16:30:00+05:00
-28.359768814611925,-22.496399815336797,2022-07-11 17:00:00+05:00
-28.40439985401008,-23.677999823071456,2022-07-11 17:30:00+05:00
-27.078633291098868,-24.35812651667694,2022-07-11 18:00:00+05:00
-26.130199279802582,-24.71254106930207,2022-07-11 18:30:00+05:00
-23.85287691448775,-24.540608238339207,2022-07-11 19:00:00+05:00
-21.59739213351986,-23.95196501737534,2022-07-11 19:30:00+05:00
-19.70380842041368,-23.10233369798301,2022-07-11 20:00:00+05:00
-18.035572651793245,-22.08898148874506,2022-07-11 20:30:00+05:00
-18.278002489463233,-21.326785688888695,2022-07-12 12:00:00+05:00
-21.091552903712454,-21.279739131853447,2022-07-12 12:30:00+05:00
-23.81337669944878,-21.786466645372514,2022-07-12 13:00:00+05:00
-26.27277281634315,-22.683727879566643,2022-07-12 13:30:00+05:00
-29.296256693495707,-24.006233642352456,2022-07-12 14:00:00+05:00
-32.2087154953274,-25.646730012947447,2022-07-12 14:30:00+05:00
-31.690457115049867,-26.855475433367932,2022-07-12 15:00:00+05:00
-32.598483089304864,-28.00407696455532,2022-07-12 15:30:00+05:00
-33.57658340429862,-29.11857825250398,2022-07-12 16:00:00+05:00
-34.079920307449356,-30.110846663493056,2022-07-12 16:30:00+05:00
-34.2853276212295,-30.945742855040347,2022-07-12 17:00:00+05:00
-35.331896569390665,-31.822973597910412,2022-07-12 17:30:00+05:00
-36.507050057900415,-32.759788889908414,2022-07-12 18:00:00+05:00
-34.538785126585026,-33.11558813724374,2022-07-12 18:30:00+05:00
-33.680015905451,-33.228473690885195,2022-07-12 19:00:00+05:00
-31.10770365635244,-32.80431968397865,2022-07-12 19:30:00+05:00
-28.7378555562741,-31.991026858437742,2022-07-12 20:00:00+05:00
-26.713184189474305,-30.935458324645058,2022-07-12 20:30:00+05:00
-28.452109082272727,-30.438788476170593,2022-07-13 12:00:00+05:00
-33.00024557569259,-30.951079896074994,2022-07-13 12:30:00+05:00
-36.386959403008404,-32.03825579746168,2022-07-13 13:00:00+05:00
-37.54877839132678,-33.1403603162347,2022-07-13 13:30:00+05:00
-39.06816616403967,-34.32592148579569,2022-07-13 14:00:00+05:00
-40.890271499766186,-35.63879148858979,2022-07-13 14:30:00+05:00
-42.729353782745875,-37.056903947421006,2022-07-13 15:00:00+05:00
-44.08214641148743,-38.46195244023429,2022-07-13 15:30:00+05:00
