,SuperTrend,Цвет
978,4842.8292473259635,-1
979,4842.8292473259635,-1
980,4838.42919033403,-1
981,4831.261271300627,-1
982,4831.261271300627,-1
983,4797.2083702464915,1
984,4811.862533221843,1
985,4830.626279899659,1
986,4830.626279899659,1
987,4831.607286718723,1
988,4831.721558046851,1
989,4838.574402242166,1
990,4844.44196201795,1
991,4847.947765816154,1
992,4847.947765816154,1
993,4860.222690311085,1
994,4861.650421279976,1
995,4864.2103791519785,1
996,4864.2103791519785,1
997,4864.2103791519785,1
998,4896.061616401793,1
999,4924.130454761614,1
1000,4924.130454761614,1
1001,4930.075668356907,1
1002,4948.068101521216,1
1003,4958.386291369095,1
1004,4958.386291369095,1
1005,4958.386291369095,1
1006,4958.386291369095,1
1007,4983.5194792327375,-1
1008,4974.517531309463,-1
1009,4973.890778178517,-1
1010,4956.201700360665,-1
1011,4956.201700360665,-1
1012,4956.201700360665,-1
1013,4955.026539562925,-1
1014,4955.026539562925,-1
1015,4955.026539562925,-1
1016,4955.026539562925,-1
1017,4955.026539562925,-1
1018,4955.026539562925,-1
1019,4955.026539562925,-1
1020,4955.026539562925,-1
1021,4955.026539562925,-1
1022,4955.026539562925,-1
1023,4957.950662917551,-1
1024,4935.455596625797,-1
1025,4900.264963036783,1
1026,4900.264963036783,1
1027,4900.264963036783,1
1028,4900.264963036783,1
1029,4901.162117248434,1
1030,4901.162117248434,1
1031,4909.456314971231,1
1032,4911.335683474108,1
1033,4916.452115126697,1
1034,4916.452115126697,1
1035,4916.452115126697,1
1036,4916.452115126697,1
1037,4916.452115126697,1
1038,4930.243094461163,1
1039,4939.643785015047,1
1040,4939.643785015047,1
1041,4939.643785015047,1
1042,4939.643785015047,1
1043,4939.643785015047,1
1044,4939.643785015047,1
1045,4939.643785015047,1
1046,4939.643785015047,1
1047,4939.643785015047,1
1048,4939.643785015047,1
1049,4939.643785015047,1
1050,4939.643785015047,1
1051,4940.2130499246605,1
1052,4952.8082550678055,-1
1053,4952.8082550678055,-1
1054,4952.8082550678055,-1
1055,4952.8082550678055,-1
1056,4952.8082550678055,-1
1057,4947.158656534989,-1
1058,4947.158656534989,-1
1059,4947.158656534989,-1
1060,4947.158656534989,-1
1061,4947.158656534989,-1
1062,4929.737954902655,1
1063,4929.737954902655,1
1064,4929.737954902655,1
1065,4941.258030875965,-1
1066,4909.667772211632,1
1067,4925.500994990469,1
1068,4925.500994990469,1
1069,4929.0483059422795,1
1070,4929.0483059422795,1
1071,4929.0483059422795,1
1072,4930.282965031922,1
1073,4930.282965031922,1
1074,4931.421701675857,1
1075,4931.421701675857,1
1076,4932.489078357444,1
1077,4932.489078357444,1
1078,4934.548653469529,1
1079,4946.106211877423,-1
1080,4937.345590689681,-1
1081,4937.345590689681,-1
1082,4925.317571541358,1
1083,4939.585814387223,1
1084,4939.585814387223,1
1085,4939.585814387223,1
1086,4956.933191311715,-1
1087,4956.933191311715,-1
1088,4956.933191311715,-1
1089,4956.933191311715,-1
1090,4949.1824418196165,-1
1091,4949.1824418196165,-1
1092,4948.735277873889,-1
1093,4941.1867500865,-1
1094,4941.1867500865,-1
1095,4941.1867500865,-1
1096,4941.1867500865,-1
1097,4941.1867500865,-1
1098,4941.1867500865,-1
1099,4941.1867500865,-1
1100,4941.1867500865,-1
1101,4941.1867500865,-1
1102,4941.1867500865,-1
1103,4941.1867500865,-1
